id,source_db,smiles,name,cas,dn,an,epsilon_r,viscosity_cp,dipole_debye,conductivity_S_cm,oxidation_V,reduction_V,family,doi,license,notes
ELO-08345,ELO,CC(C)(C)c1ccc(OCCOC)s1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08346,ELO,CNC1=C(N)OC=CO1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08347,ELO,[C@H]([C@@H](NC(=O)C)c1ccccc1)(N(=O)=O)c1ccccc1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08348,ELO,c1c(c2c(cc1)nc(cn2)C)C#C,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08349,ELO,COc1cccc2c1[nH]sn2N,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08350,ELO,C=Cc1c(C)ccn1C,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08351,ELO,CC1=C(C(=O)O)OC=CC1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08352,ELO,Cc1ccc2c(c1)ON(C(F)(F)F)O2,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08353,ELO,c1cc2c(c(c1Cl)C(=O)O)ONO2,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08354,ELO,C#CC1=CCC=C(C#C)S1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08355,ELO,N(=O)c1cc(C)ccc1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08356,ELO,CCc1cc(cs1)N(=O)=O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08357,ELO,C#C[C@@H]1[C@H](CC)OCCO1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08358,ELO,[C@H]1(C(=O)CCCC1)O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08359,ELO,c1cc2c(cc1C)C(=O)c1c(C2=O)c(ccc1)C,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08360,ELO,c1(c(cccc1O)O)C,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08361,ELO,c1(cc(N(=O)=O)ccc1)NC(=O)c1ccccc1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08362,ELO,c1ccc(cc1)c1ccc2c(c1)ON(C(F)(F)F)O2,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08363,ELO,C1=C(Cl)S/C(=C/2\SC=C(N)S2)/S1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08364,ELO,CN(C)C1=C(c2ccccc2)SC=CS1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08365,ELO,CCc1c(ccc2c1[nH]s[nH]2)C(=O)O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08366,ELO,Cc1c(ccc2c1ONO2)N(C)C,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08367,ELO,C=Cc1c(C)ccc2c1ONO2,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08368,ELO,CN1CCN(C)[C@@](C1)(N)N(=O)=O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08369,ELO,COc1c(ccc2c1ONO2)C(F)(F)F,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08370,ELO,CNc1ccc(c2ccccc2)c2c1[nH]s[nH]2,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08371,ELO,CC(C)(C)c1c(C(C)(C)C)nccn1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08372,ELO,c1c(C(F)(F)F)ncc(=O)[nH]1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08373,ELO,C#Cc1cnc(cn1)/N=C(/C)\O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08374,ELO,c1ccc(cc1)c1ccc2c(c1)n(O)s[nH]2,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08375,ELO,c1cc2c3c4c1c(=O)n(c(=O)c4ccc3c(=O)n(c2=O)C)C,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08376,ELO,CCC1=COC(=CC1)C,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08377,ELO,O([Si](C)(C)C)C1=CCCCC1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08378,ELO,COC(=O)c1cocn1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08379,ELO,CN1CCN(C)[C@H]([C@H]1F)O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08380,ELO,C#Cn1c2c(cccc2OC)[nH]s1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08381,ELO,CC[C@H]1CCCC[C@H]1OC,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08382,ELO,C=Cc1ccsc1C(=O)O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08383,ELO,CC(=O)c1c(ccc2c1ONO2)C#N,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08384,ELO,c1ccc(cc1)C1=CS/C(=C\2/SC=C(Cl)S2)/S1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08385,ELO,C#CC1=CC=CC1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08386,ELO,c1c(c2c(cc1)C(=O)c1c(C2=O)cccc1)C(=O)O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08387,ELO,CCC1=CN(C)C(=C[C]1[C]1C=CN(C)C=C1)C,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08388,ELO,CC(=O)C1=C(C(F)(F)F)S[C](C2=[S]C=CS2)S1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08389,ELO,CC(=O)c1cn(C)cc/c/1=c/1\ccn(C)c(c1)F,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08390,ELO,Cc1ccsc1C#N,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08391,ELO,C#Cc1cc(cs1)Cl,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08392,ELO,CCc1cc2c(cc1N(=O)=O)ONO2,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08393,ELO,O(C)C1C(=O)NC(=S)NC1=O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08394,ELO,c1ccc(cc1)[C@@H]1C=COC(=C1)O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08395,ELO,c1ccc(cc1)C1=COC(=CC1)c1ccccc1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08396,ELO,C/C(=N\c1cn(C)cc(c1=c1ccn(C)cc1)C(F)(F)F)/O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08397,ELO,C#C[C@@H]1C=CSC(=C1)N,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08398,ELO,S(Sc1c(Cl)ccc(c1)Cl)c1c(Cl)ccc(c1)Cl,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08399,ELO,Cn1cc(cc1c1ccccc1)c1ccccc1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08400,ELO,C1=CSC=C([C@@H]1N)[C]([NH])O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08401,ELO,COc1ccc2c(c1)ON(F)O2,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08402,ELO,CC[C@]12C[C@H]3[C@@H]4[C@H]3N1[C@H]24,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08403,ELO,c1ccc(cc1)c1cnc(cn1)C(Br)(Br)Br,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08404,ELO,C1CC[C@@](SC1)(N)C,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08405,ELO,c1cc(ccn1)c1ccnc(c1C)C#C,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08406,ELO,COCCOCCOC1=CS/C(=C\2/SC=C(C(Cl)(Cl)Cl)S2)/S1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08407,ELO,c1ccc(cc1)[C@H]1CCCC[C@H]1C(=N)O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08408,ELO,C1C[C@H](C[C@@H]1C(=O)O)O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08409,ELO,c1ccc(cc1)[C@]1(CSCCS1)F,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08410,ELO,CN(C)c1cc(cn1C)[C]([NH])O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08411,ELO,c1c2c3c4c(c1)ccc1c4c4c5c3c(ccc5ccc4c3c1C(=O)N(C3=O)C)c1c2C(=O)N(C1=O)C,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08412,ELO,COC1(CCCC1)O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08413,ELO,c1c(c[nH]c1N)N(=O)=O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08414,ELO,C#Cc1cc(cs1)N(C)C,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08415,ELO,Cc1c2c3c4c(cc(cc4CC2)C)CCc3c(c1C)C,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08416,ELO,c1cc2c(c(c1)OC)C(=O)c1c(C2=O)c(ccc1)OC,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08417,ELO,C=Cc1cn(C)cc/c/1=c\1/ccn(C)cc1C=C,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08418,ELO,CC(=O)C1=C(C#N)S[C](C2=[S]C=CS2)S1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08419,ELO,C=Cc1ccsc1CC,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08420,ELO,c1(c(cccc1)OC)N(C)C,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08421,ELO,CCC(CC)C#CC#N,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08422,ELO,Cn1nc(F)ccc1=O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08423,ELO,C(C(=O)N1CCCC1)c1c(OC)cccc1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08424,ELO,[Al](O)(O)O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08425,ELO,CNc1ccc(n1C)O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08426,ELO,O=COC1(COC1)C#N,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08427,ELO,NN1c2c(C[C@H]1C)cccc2,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08428,ELO,CC(=O)c1cc2c(cc1NC)ONO2,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08429,ELO,CN[C@@H]1CS[C@@H](CS1)N(=O)=O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08430,ELO,COCCOCCOc1ccc(c2c1ONO2)N,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08431,ELO,CCc1cc(cc2c1ONO2)C(Br)(Br)Br,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08432,ELO,C=Cc1c(ccn1C)OC,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08433,ELO,Cn1cc(cc1c1ccccc1)[C]([NH])O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08434,ELO,CC(C)(C)C1=CS/C(=C\2/SC=C(OCCOC)S2)/S1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08435,ELO,CC(C)(C)c1ccc2c(c1)ON(OCCOC)O2,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08436,ELO,C1=C(C(=N)O)OC(=CO1)N,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08437,ELO,C(=CCl)(c1ccccc1)c1ccccc1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08438,ELO,COC1=COC(=CC1)C(Cl)(Cl)Cl,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08439,ELO,C=Cc1cc(=c2ccn(C)cc2)cc(C=C)n1C,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08440,ELO,c1ccc(cc1)c1cccc2c1ON(C(F)(F)F)O2,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08441,ELO,C(N)c1c(Cl)cc(cc1)Cl,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08442,ELO,Cn1ccc(=c2ccn(C)c(c2)C#N)cc1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08443,ELO,C=CC1=CS/C(=C\2/SC=C(N(C)C)S2)/S1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08444,ELO,C=Cc1c(ccc2c1ONO2)C(Br)(Br)Br,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08445,ELO,C/C(=N/c1cc(c2c(c1)ONO2)NC)/O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08446,ELO,CC(C)(C)c1ccc2c(c1)ON(C(C)(C)C)O2,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08447,ELO,COc1ccc(c2c1ONO2)C(F)(F)F,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08448,ELO,c1(c(c2c(cc1)nccn2)C(=O)O)C(=O)O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08449,ELO,COCCOCCOc1cscc1O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08450,ELO,COCCOCCOn1c2ccc(cc2[nH]s1)C(Cl)(Cl)Cl,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08451,ELO,c1cc(ccn1)c1ccnc(c1C#C)C,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08452,ELO,n1(cccc1)c1ccccc1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08453,ELO,Cc1c2c3c4c(cc(cc4CC2)C(C)(C)C)CCc3c(c1)C,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08454,ELO,[C@@H]1(C[C@H](CSC1)CC)C,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08455,ELO,CCCn1ccc(=c2ccn(C)cc2N(C)C)cc1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08456,ELO,CC(=O)/N=c\1/cncc([nH]1)OCCOCCOCCOC,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08457,ELO,COCCON1Oc2ccc(cc2O1)c1ccccc1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08458,ELO,CC(=O)c1cncc(C(=O)O)n1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08459,ELO,CCc1cc2c(cc1N)ONO2,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08460,ELO,c1cc(c(cn1)NC(=O)C)c1ccncc1C,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08461,ELO,c1ccc(cc1)c1ccc2c(c1N)ONO2,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08462,ELO,C(C)(C)[C@H]1c2c(OC1)cccc2,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08463,ELO,c1(c(c(cc(c1)C)C)N(C)C)C,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08464,ELO,C1[C@@H](F)S[C@H](CS1)F,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08465,ELO,COC1(CCCC1)c1ccccc1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08466,ELO,c1cc([nH]c1N(=O)=O)O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08467,ELO,C(=O)NC,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08468,ELO,[C@@H]1(C[C@H](CSC1)OC)OC,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08469,ELO,c1cc2c(cc1N(=O)=O)[nH]sn2C(Cl)(Cl)Cl,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08470,ELO,N1(N=C[CH]C=C1)[O],,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08471,ELO,CN[C@@H]1CS[C@@H](CS1)c1ccccc1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08472,ELO,c1(SC(C)C)ccc(cc1)C,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08473,ELO,COn1c2c(cccc2[nH]s1)C(Br)(Br)Br,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08474,ELO,C1=COC(=C(C1)F)C(=O)O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08475,ELO,CN(C)c1cc(cn1C)OC,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08476,ELO,c1ccc(cc1)C1=CSC(=CS1)N(=O)=O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08477,ELO,CC(=O)c1cn(ccc1=c1ccn(C)cc1)COC,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-08478,ELO,Cc1cc(=O)cc(F)[nH]1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
