mol_id,smiles,dn_rf,dn_empirical,dn_final,confidence,is_anchor
1826,CC(C)(C)c1cccc2[nH]ccc12,29.115400000000026,26.928895336965084,28.00081354700027,high,False
1827,Oc1cccc2[nH]ccc12,28.926200000000012,24.586361372384463,26.668145910990283,medium,False
1828,COc1cccc2[nH]ccc12,29.280400000000007,25.120614856004817,27.120871137000073,medium,False
1829,CCOc1cccc2[nH]ccc12,29.594400000000004,25.09897886081943,27.254159682489473,medium,False
1830,CCCOc1cccc2[nH]ccc12,29.40280000000001,25.10285005086793,27.167886915909744,medium,False
1831,CC(C)Oc1cccc2[nH]ccc12,29.41740000000001,25.08553060978363,27.165255164644584,medium,False
1832,Nc1cccc2[nH]ccc12,29.799200000000027,29.549676538471886,29.674175997072474,high,False
1833,CNc1cccc2[nH]ccc12,29.483000000000033,29.861489290858145,29.671641153842025,high,False
1834,CCNc1cccc2[nH]ccc12,29.645600000000027,29.86306996693174,29.754136300885502,high,False
1835,CN(C)c1cccc2[nH]ccc12,29.161400000000025,29.857602689218645,29.507448128589182,high,False
1836,c1cc(N2CC2)c2cc[nH]c2c1,29.04500000000003,29.87424478033473,29.45670449396577,high,False
1837,Fc1cccc2[nH]ccc12,28.964400000000012,22.37317276295701,25.456345479573308,medium,False
1838,Clc1cccc2[nH]ccc12,28.77360000000002,26.61678898573001,27.67419085646049,high,False
1839,O=Cc1cccc2[nH]ccc12,28.618400000000005,24.365903432654775,26.406687993708857,medium,False
1840,CC(=O)c1cccc2[nH]ccc12,28.686200000000007,24.290667255568273,26.397100958754596,medium,False
1841,O=C(O)c1cccc2[nH]ccc12,28.627800000000015,22.843769409710713,25.57277579589898,medium,False
1842,NC(=O)c1cccc2[nH]ccc12,29.024200000000015,27.33519930475369,28.167042650250533,high,False
1843,CNC(=O)c1cccc2[nH]ccc12,28.990800000000014,27.274944410831782,28.119787666793332,high,False
1844,N#Cc1cccc2[nH]ccc12,28.46940000000002,29.14161149536225,28.803544821880287,high,False
1845,Sc1cccc2[nH]ccc12,28.795800000000025,26.77291916508147,27.765943630531517,high,False
1846,CSc1cccc2[nH]ccc12,28.83980000000002,26.91255308892656,27.85951630186757,high,False
1847,CS(=O)c1cccc2[nH]ccc12,29.04960000000002,24.23116882076913,26.53122239505401,medium,False
1848,CS(=O)(=O)c1cccc2[nH]ccc12,28.82580000000001,22.608937110631114,25.528820955219036,medium,False
1849,c1ccc(-c2cccc3[nH]ccc23)cc1,28.83900000000004,26.972367365818773,27.890071754351023,high,False
1850,c1cc(-c2ccncc2)c2cc[nH]c2c1,29.730400000000035,29.74543173322894,29.737914916846318,high,False
1851,c1cc(-c2cnccn2)c2cc[nH]c2c1,28.69260000000002,32.68531564527882,30.623956107657413,high,False
1852,c1cc(OC2CC2)c2cc[nH]c2c1,29.530200000000008,25.061188829289982,27.2040790758794,medium,False
1853,c1cc(C2CC2)c2cc[nH]c2c1,29.115800000000032,26.89868511075794,27.985294994832675,high,False
1854,c1cc(C2CCOC2)c2cc[nH]c2c1,29.08440000000001,25.02660546941616,26.979321787522526,medium,False
1855,c1cc(C2CCNC2)c2cc[nH]c2c1,29.588400000000032,29.81209768550408,29.70003823495468,high,False
1856,CCC(O)c1cccc2[nH]ccc12,28.869200000000006,24.500261668570975,26.59516787242204,medium,False
1857,OC(O)c1cccc2[nH]ccc12,28.607400000000013,22.97433526696841,25.636614416031467,medium,False
1858,CC(O)c1cccc2[nH]ccc12,28.82240000000001,24.515743464006913,26.581996998288016,medium,False
1859,COP(=O)(OC)c1cccc2[nH]ccc12,28.799000000000014,21.001339086576934,24.593038941016,low,False
1860,Cn1cnc2ncncc21,28.30340000000003,35.64028660168127,31.760687772811636,medium,False
1861,CCn1cnc2ncncc21,28.67720000000002,35.65296588087706,31.975416074839252,medium,False
1862,CCCn1cnc2ncncc21,29.27240000000001,35.670055404644245,32.31328101302789,medium,False
1863,CCCCn1cnc2ncncc21,29.334000000000017,35.68755458707848,32.35519627907333,medium,False
1864,CC(C)n1cnc2ncncc21,28.770000000000017,35.66606058757321,32.03299179134665,medium,False
1865,CC(C)(C)n1cnc2ncncc21,28.55780000000002,35.67764500257425,31.91982221840397,medium,False
1866,On1cnc2ncncc21,27.76360000000002,33.39552162841712,30.449628967899137,medium,False
1867,COn1cnc2ncncc21,28.184800000000024,33.93452508205314,30.92632863003063,medium,False
1868,CCOn1cnc2ncncc21,28.415800000000022,33.911464436457614,31.04225170849391,medium,False
1869,CCCOn1cnc2ncncc21,29.10780000000001,33.91527896176957,31.419725602929713,high,False
1870,CC(C)On1cnc2ncncc21,28.556800000000024,33.896589053912926,31.11234665361617,medium,False
1871,Nn1cnc2ncncc21,28.52520000000002,38.41285457619332,33.10187848682957,medium,False
1872,CNn1cnc2ncncc21,28.482200000000027,38.591493004501515,33.15374220284664,medium,False
1873,CCNn1cnc2ncncc21,28.65120000000002,38.60642727286021,33.25838945409373,medium,False
1874,CN(C)n1cnc2ncncc21,28.666800000000045,38.58823973812095,33.25960539340127,medium,False
1875,c1ncc2c(n1)ncn2N1CC1,28.360400000000027,38.604024172822214,33.088148439447444,medium,False
1876,Fn1cnc2ncncc21,28.75380000000002,31.161246267896267,29.933329967409847,high,False
1877,Cln1cnc2ncncc21,28.316800000000022,35.46759727291584,31.691147951087288,medium,False
1878,O=Cn1cnc2ncncc21,28.247600000000013,33.267906765685694,30.655154919758335,medium,False
1879,CC(=O)n1cnc2ncncc21,28.329000000000008,33.196729150256985,30.666433442733936,high,False
1880,O=C(O)n1cnc2ncncc21,27.742200000000015,31.713953739911304,29.661673038508262,high,False
1881,NC(=O)n1cnc2ncncc21,28.429600000000015,36.21663606846126,32.0877621028941,medium,False
1882,CNC(=O)n1cnc2ncncc21,28.338800000000013,36.15686222337503,32.01003103990655,medium,False
1883,N#Cn1cnc2ncncc21,27.426400000000033,38.02782083553825,32.294987619811955,medium,False
1884,Sn1cnc2ncncc21,28.827600000000018,35.63880563849614,32.052788231670455,medium,False
1885,CSn1cnc2ncncc21,28.490200000000016,35.63275578853541,31.86195755076157,medium,False
1886,CS(=O)n1cnc2ncncc21,28.330200000000016,33.12721502756369,30.634957600327855,high,False
1887,CS(=O)(=O)n1cnc2ncncc21,27.986600000000024,31.47555364499289,29.679853935640566,high,False
1888,c1ccc(-n2cnc3ncncc32)cc1,28.94940000000002,35.7267655113328,32.1600439286668,medium,False
1889,c1cc(-n2cnc3ncncc32)ccn1,29.49300000000003,38.60673912044935,33.74357060062574,medium,False
1890,c1cnc(-n2cnc3ncncc32)cn1,28.50900000000002,41.59950752493697,34.43777518987586,low,False
1891,c1ncc2c(n1)ncn2OC1CC1,28.194600000000023,33.872132886007634,30.90325610462159,medium,False
1892,c1ncc2c(n1)ncn2C1CC1,28.566000000000017,35.65172060424287,31.912803868992807,medium,False
1893,c1ncc2c(n1)ncn2C1CCOC1,28.214600000000015,33.93320834243042,30.942073299931565,medium,False
1894,c1ncc2c(n1)ncn2C1CCNC1,28.78600000000002,38.60232947607007,33.334766480330316,medium,False
1895,CCC(O)n1cnc2ncncc21,28.871400000000012,33.40454565646634,31.05536989742841,high,False
1896,OC(O)n1cnc2ncncc21,27.82020000000003,31.873960594879666,29.778179234830194,high,False
1897,CC(O)n1cnc2ncncc21,28.03520000000001,33.42059629351677,30.60968966206619,medium,False
1898,COP(=O)(OC)n1cnc2ncncc21,28.021000000000026,29.865908347377214,28.92875071277461,high,False
1899,Cc1cccc2nccnc12,28.803000000000022,29.710604526434373,29.25328258802574,high,False
1900,CCc1cccc2nccnc12,28.804600000000026,29.72172659384127,29.259570158239868,high,False
1901,CCCc1cccc2nccnc12,28.865600000000022,29.737250158006184,29.298183700716738,high,False
1902,CCCCc1cccc2nccnc12,28.84920000000002,29.754563878021585,29.298385010608026,high,False
1903,CC(C)c1cccc2nccnc12,29.18400000000002,29.733393227499473,29.457415839671768,high,False
1904,CC(C)(C)c1cccc2nccnc12,29.05700000000002,29.74367375059414,29.39833206443887,high,False
1905,Oc1cccc2nccnc12,28.631400000000014,27.555665215949336,28.08838324047741,high,False
1906,COc1cccc2nccnc12,29.165800000000015,28.09857931883284,28.627216852100997,high,False
1907,CCOc1cccc2nccnc12,29.44900000000001,28.07694254050749,28.754788833782197,high,False
1908,CCCOc1cccc2nccnc12,29.30700000000001,28.080813721689346,28.687356234786606,high,False
1909,CC(C)Oc1cccc2nccnc12,29.334400000000013,28.06349350199705,28.69191077263734,high,False
1910,Nc1cccc2nccnc12,29.940600000000014,32.52626709657431,31.206665195622765,high,False
1911,CNc1cccc2nccnc12,29.59780000000002,32.701509027067644,31.11097433191933,high,False
1912,CCNc1cccc2nccnc12,29.598400000000016,32.7173217702254,31.118810656640463,high,False
1913,CN(C)c1cccc2nccnc12,29.30180000000003,32.69300271739772,30.95099072767535,high,False
1914,c1cc(N2CC2)c2nccnc2c1,29.280200000000022,32.708127310366116,30.946736649814675,high,False
1915,Fc1cccc2nccnc12,28.633400000000012,25.33557325724675,26.934060282550224,high,False
1916,Clc1cccc2nccnc12,28.931600000000017,29.59270835111688,29.260287095843296,high,False
1917,O=Cc1cccc2nccnc12,28.710400000000018,27.33423056128558,28.013866086399677,high,False
1918,CC(=O)c1cccc2nccnc12,28.74200000000002,27.258966672444497,27.990663087883437,high,False
1919,O=C(O)c1cccc2nccnc12,28.63500000000002,25.81206420881044,27.18691704881757,high,False
1920,NC(=O)c1cccc2nccnc12,29.084800000000016,30.303497447492223,29.68789589312153,high,False
1921,CNC(=O)c1cccc2nccnc12,28.976000000000013,30.243242867127023,29.602841169689658,high,False
1922,N#Cc1cccc2nccnc12,28.508200000000027,32.112463833480696,30.256710684699936,high,False
1923,Sc1cccc2nccnc12,28.797200000000018,29.75202442678985,29.27071912036247,high,False
1924,CSc1cccc2nccnc12,28.878200000000025,29.750455451646847,29.311083272778383,high,False
1925,CS(=O)c1cccc2nccnc12,29.006800000000023,27.19949604845207,28.088615878648064,high,False
1926,CS(=O)(=O)c1cccc2nccnc12,28.72600000000002,25.577203620514737,27.105917272855883,high,False
1927,c1ccc(-c2cccc3nccnc23)cc1,28.73420000000003,29.79336395215401,29.25898970357631,high,False
1928,c1cc(-c2ccncc2)c2nccnc2c1,29.799000000000035,32.668559193794586,31.2008076083919,high,False
1929,c1cc(-c2cnccn2)c2nccnc2c1,28.733000000000025,35.6565560269153,32.008121224485485,medium,False
1930,c1cc(OC2CC2)c2nccnc2c1,29.32340000000001,28.039151701560733,28.674086925402634,high,False
1931,c1cc(C2CC2)c2nccnc2c1,29.00580000000003,29.715442609281197,29.35847722952077,high,False
1932,c1cc(C2CCOC2)c2nccnc2c1,28.730000000000015,27.987734336401065,28.356438554317837,high,False
1933,c1cc(C2CCNC2)c2nccnc2c1,29.482800000000022,32.64372589875569,31.023030830784975,high,False
1934,CCC(O)c1cccc2nccnc12,28.72100000000001,27.46283778313409,28.084874291500658,high,False
1935,OC(O)c1cccc2nccnc12,28.375000000000014,25.94518946247452,27.13290900360142,high,False
1936,CC(O)c1cccc2nccnc12,28.606200000000012,27.47810382952927,28.036478626394587,high,False
1937,COP(=O)(OC)c1cccc2nccnc12,28.709800000000023,23.96960382696675,26.23285215052779,medium,False
1938,CCCCCCNC=O,28.98000000000003,24.482280073238183,26.636375063481204,medium,False
1939,CC(C)CCNC=O,29.58720000000003,24.465196835949506,26.90458458747516,medium,False
1940,CC(C)(C)CCNC=O,29.066600000000026,24.469926120372193,26.669412340177484,medium,False
1941,COCCNC=O,27.303800000000077,22.84244461449779,24.973696948295952,medium,False
1942,CCOCCNC=O,27.70920000000006,22.850601626404117,25.162907037668727,medium,False
1943,CCCOCCNC=O,29.074000000000034,22.86479004010254,25.783151584434787,medium,False
1944,CC(C)OCCNC=O,28.362200000000044,22.85743269646005,25.46148223539903,medium,False
1945,CNCCNC=O,27.57720000000006,27.378614826711086,27.477728013778336,high,False
1946,CCNCCNC=O,28.770800000000058,27.38445486337395,28.069069702844818,high,False
1947,CN(C)CCNC=O,28.29280000000007,27.365614552701192,27.82534562977909,high,False
1948,O=CNCCN1CC1,28.236400000000046,27.357830226602875,27.79364383110733,high,False
1949,O=CNCCF,26.20000000000007,20.961077985636308,23.434595008740235,medium,False
1950,O=CNCCCl,27.138200000000072,24.538677958320275,25.805727080795243,high,False
1951,O=CCCNC=O,27.327400000000065,22.820076325018334,24.972251675896338,medium,False
1952,CC(=O)CCNC=O,28.068000000000055,22.746828310306846,25.267725996094185,medium,False
1953,O=CNCCC(=O)O,26.960200000000054,21.299086923856798,23.963047454039838,medium,False
1954,NC(=O)CCNC=O,27.47900000000006,25.79085905766327,26.621551721218854,high,False
1955,CNC(=O)CCNC=O,28.13000000000005,25.730462675574834,26.903492618318563,high,False
1956,N#CCCNC=O,26.239000000000065,27.37613233849832,26.80153608340125,high,False
1957,O=CNCCS,26.983000000000068,24.49252474122049,25.707621342558205,high,False
1958,CSCCNC=O,27.730400000000042,24.478050263075787,26.05352423406856,high,False
1959,CS(=O)CCNC=O,27.890000000000043,22.683000632792574,25.15211497366744,medium,False
1960,CS(=O)(=O)CCNC=O,27.740000000000027,21.06477078525982,24.173058176058486,low,False
1961,O=CNCCc1ccccc1,28.94780000000002,24.504053672388892,26.633408435601698,medium,False
1962,O=CNCCc1ccncc1,29.592200000000023,27.377600057493687,28.463369730609294,high,False
1963,O=CNCCc1cnccn1,28.329200000000032,30.326664723632952,29.310922030682413,high,False
1964,O=CNCCOC1CC1,28.084000000000028,22.845738211496176,25.32981863203247,medium,False
1965,O=CNCCC1CC1,29.174400000000023,24.4499463675582,26.707911099629086,medium,False
1966,O=CNCCC1CCOC1,28.292200000000022,22.819997385040537,25.409209551204942,medium,False
1967,O=CNCCC1CCNC1,28.610600000000023,27.36401928188306,27.980368297544693,high,False
1968,CCC(O)CCNC=O,28.956200000000038,22.84161453979398,25.717821815565628,medium,False
1969,O=CNCCC(O)O,26.979600000000058,21.242955631816535,23.94005943526788,medium,False
1970,CC(O)CCNC=O,28.042600000000064,22.82997625247497,25.302408819273634,medium,False
1971,COP(=O)(CCNC=O)OC,28.062600000000028,19.458533843942266,23.367863656077223,low,False
1972,CCCCCCCNC=O,28.912200000000027,24.4968805441519,26.61313039964726,medium,False
1973,CC(C)CCCNC=O,29.278600000000033,24.47875957734248,26.771324400581683,medium,False
1974,CC(C)(C)CCCNC=O,29.158800000000024,24.48636070620684,26.720645474242282,medium,False
1975,O=CNCCCO,27.239800000000056,22.82634363845146,24.935617807519655,medium,False
1976,COCCCNC=O,28.075000000000063,22.82108821242194,25.312092990579572,medium,False
1977,CCOCCCNC=O,28.469400000000036,22.83156798558204,25.495117995583588,medium,False
1978,CCCOCCCNC=O,29.26300000000003,22.84741666170639,25.85699042370389,medium,False
1979,CC(C)OCCCNC=O,28.330800000000032,22.840523710850693,25.43796983148163,medium,False
1980,NCCCNC=O,27.714000000000063,27.381438605711978,27.547217455102494,high,False
1981,CNCCCNC=O,28.307400000000055,27.369139959369782,27.83431681370796,high,False
1982,CCNCCCNC=O,28.977400000000042,27.377071262210094,28.165871987097574,high,False
1983,CN(C)CCCNC=O,28.381000000000043,27.357218399504696,27.86440768070163,high,False
1984,O=CNCCCN1CC1,28.268600000000028,27.349305773647927,27.80515393219294,high,False
1985,O=CNCCCF,27.273400000000066,20.92372555758257,23.88851474290886,low,False
1986,O=CNCCCCl,28.152000000000044,24.521037661375637,26.27387014208314,high,False
1987,O=CCCCNC=O,27.590000000000057,22.806516973884207,25.084493283888886,medium,False
1988,CC(=O)CCCNC=O,28.188400000000026,22.733091665294186,25.3142150006272,medium,False
1989,O=CNCCCC(=O)O,27.762600000000045,21.282557038068582,24.307593834542402,low,False
1990,NC(=O)CCCNC=O,28.122200000000042,25.775659605114615,26.923377472875785,high,False
1991,CNC(=O)CCCNC=O,28.23480000000003,25.715256770961652,26.945595778842016,high,False
1992,N#CCCCNC=O,26.968200000000056,27.359463153036298,27.163127106497054,high,False
1993,O=CNCCCS,27.991400000000045,24.485790836575962,26.17998406460427,high,False
1994,CSCCCNC=O,28.20220000000003,24.473164810901626,26.271602323231267,medium,False
1995,CS(=O)CCCNC=O,28.404800000000037,22.66578766860237,25.37355248224256,medium,False
1996,CS(=O)(=O)CCCNC=O,28.04080000000002,21.045732568400666,24.292780363803764,low,False
1997,O=CNCCCc1ccccc1,28.798200000000012,24.520013856740142,26.57314928737605,medium,False
1998,O=CNCCCc1ccncc1,29.585800000000027,27.39326550754865,28.468432950431847,high,False
1999,O=CNCCCc1cnccn1,28.342600000000026,30.331964515496956,29.320415029070187,high,False
2000,O=CNCCCOC1CC1,28.233400000000028,22.829236159037922,25.387929339995058,medium,False
2001,O=CNCCCC1CC1,29.037800000000022,24.46408773745822,26.653016469112178,medium,False
2002,O=CNCCCC1CCOC1,28.273600000000027,22.837681565193748,25.410696045202354,medium,False
2003,O=CNCCCC1CCNC1,28.670000000000034,27.382194967245546,28.018699643469013,high,False
2004,CCC(O)CCCNC=O,28.981200000000033,22.852091291830874,25.73482131561845,medium,False
2005,O=CNCCCC(O)O,27.805600000000048,21.234397942308206,24.29887189613226,low,False
2006,CC(O)CCCNC=O,28.07840000000004,22.838127149682293,25.323073852904198,medium,False
2007,COP(=O)(CCCNC=O)OC,28.200400000000023,19.441376280213284,23.414836912789443,low,False
2008,CCN(C)C=O,27.22200000000013,24.403626594136284,25.774319062694577,high,False
2009,CCCN(C)C=O,29.06340000000009,24.40692335700546,26.633591126507795,medium,False
2010,CCCCN(C)C=O,29.206600000000062,24.41428302302609,26.703149599631786,medium,False
2011,CCCCCN(C)C=O,29.014600000000055,24.424897070820254,26.62101836051774,medium,False
2012,CC(C)CN(C)C=O,29.56000000000006,24.409826384524226,26.861765912287627,medium,False
2013,CN(C=O)CC(C)(C)C,28.96860000000005,24.411103121059817,26.59239518871391,medium,False
2014,CN(C=O)CO,25.748200000000086,22.825498155161874,24.24284413179982,high,False
2015,COCN(C)C=O,27.404200000000117,22.807323407844695,25.000329040499853,medium,False
2016,CCOCN(C)C=O,28.341600000000096,22.812003308138046,25.426928106987823,medium,False
2017,CCCOCN(C)C=O,29.245200000000057,22.823857099339648,25.835794271545225,medium,False
2018,CC(C)OCN(C)C=O,28.48780000000007,22.815662114777215,25.494470365029198,medium,False
2019,CN(C=O)CN,26.71440000000008,27.37226039891013,27.041329723233783,high,False
2020,CNCN(C)C=O,27.601400000000094,27.349968688349477,27.475396735163113,high,False
2021,CCNCN(C)C=O,29.111200000000068,27.352304409418974,28.218051033398453,high,False
2022,CN(C)CN(C)C=O,28.58580000000009,27.33044251223222,27.951074461747805,high,False
2023,CN(C=O)CN1CC1,28.234600000000064,27.32428211537144,27.775711976737306,high,False
2024,CN(C=O)CF,26.264800000000104,20.933259391911317,23.44798224318405,medium,False
2025,CN(C=O)CCl,27.023000000000117,24.51301514853022,25.737428161312756,high,False
2026,CN(C=O)CC=O,26.94200000000009,22.81990792986802,24.795442311975528,medium,False
2027,CC(=O)CN(C)C=O,28.186800000000073,22.75662690194893,25.32659651749235,medium,False
2028,CN(C=O)CC(=O)O,26.99020000000007,21.30637153463718,23.980475995988193,medium,False
2029,CN(C=O)CC(N)=O,27.897400000000072,25.799373901533958,26.82788574376772,high,False
2030,CNC(=O)CN(C)C=O,28.136800000000058,25.738998002870954,26.911206569144774,high,False
2031,CN(C=O)CC#N,25.939600000000095,27.363351826612636,26.641966913904906,high,False
2032,CN(C=O)CS,27.0288000000001,24.469876822349605,25.71753111509589,high,False
2033,CSCN(C)C=O,28.14460000000008,24.44778921004084,26.231150340785998,medium,False
2034,CN(C=O)CS(C)=O,28.08500000000008,22.69128902577446,25.244501426823177,medium,False
2035,CN(C=O)CS(C)(=O)=O,27.868400000000054,21.069639094192972,24.231738074942303,low,False
2036,CN(C=O)Cc1ccccc1,28.947600000000033,24.45620898639296,26.607302667773553,medium,False
2037,CN(C=O)Cc1ccncc1,29.645800000000033,27.330359774270335,28.46454601422732,high,False
2038,CN(C=O)Cc1cnccn1,28.412800000000043,30.30313822090008,29.342750478487716,high,False
2039,CN(C=O)COC1CC1,28.11280000000005,22.803371554768365,25.319293509987464,medium,False
2040,CN(C=O)CC1CC1,28.518400000000046,24.394023694434438,26.37571847983217,medium,False
2041,CN(C=O)CC1CCOC1,28.228400000000033,22.76354516284827,25.34913131203803,medium,False
2042,CN(C=O)CC1CCNC1,28.862800000000025,27.303143745700346,28.07214237110165,high,False
2043,CCC(O)CN(C)C=O,28.998600000000046,22.81686659692698,25.72269790861075,medium,False
2044,CN(C=O)CC(O)O,27.361200000000082,21.231412273347285,24.102218103185265,medium,False
2045,CC(O)CN(C)C=O,28.24960000000006,22.80848173947914,25.383665727148067,medium,False
2046,COP(=O)(CN(C)C=O)OC,28.067800000000048,19.464440624798677,23.373575391213155,low,False
2047,CC1CCCN1C=O,28.31080000000004,24.37597579346682,26.269818718325435,medium,False
2048,CCC1CCCN1C=O,29.037600000000033,24.379051748637046,26.606562217923305,medium,False
2049,CCCC1CCCN1C=O,29.183600000000034,24.386403255221083,26.677388141253086,medium,False
2050,CCCCC1CCCN1C=O,29.166000000000036,24.397017182540925,26.67514579427804,medium,False
2051,CC(C)C1CCCN1C=O,29.42200000000003,24.38173297684817,26.783564879321567,medium,False
2052,CC(C)(C)C1CCCN1C=O,29.073000000000032,24.38278696882642,26.624814845265895,medium,False
2053,O=CN1CCCC1O,27.72800000000003,22.786888177162282,25.136325017320182,medium,False
2054,COC1CCCN1C=O,28.23560000000003,22.768743202792567,25.355258341747785,medium,False
2055,CCOC1CCCN1C=O,28.39240000000003,22.77341196698665,25.428169850216758,medium,False
2056,CCCOC1CCCN1C=O,28.956400000000034,22.785265561259905,25.686168723615967,medium,False
2057,CC(C)OC1CCCN1C=O,28.342400000000026,22.777059571078837,25.407804572362117,medium,False
2058,NC1CCCN1C=O,28.197600000000023,27.33883780354764,27.764898934613747,high,False
2059,CNC1CCCN1C=O,28.44320000000002,27.316354532616188,27.87408357672247,high,False
2060,CCNC1CCCN1C=O,29.166200000000025,27.318682335625308,28.227329890326423,high,False
2061,CN(C)C1CCCN1C=O,28.55800000000003,27.29663641670679,27.92019596615169,high,False
2062,O=CN1CCCC1N1CC1,28.534200000000034,27.290896963435507,27.905625098428853,high,False
2063,O=CN1CCCC1F,27.832800000000034,20.802425102285255,24.062205580263953,low,False
2064,O=CN1CCCC1Cl,28.776400000000038,24.478569115690654,26.540631045639465,medium,False
2065,O=CC1CCCN1C=O,28.08400000000003,22.78751799104792,25.297522709953054,medium,False
2066,CC(=O)C1CCCN1C=O,28.161800000000024,22.71302871715072,25.29110065075571,medium,False
2067,O=CN1CCCC1C(=O)O,27.860000000000017,21.261203522965243,24.337977117045124,low,False
2068,NC(=O)C1CCCN1C=O,28.34960000000001,25.75495926321134,27.02115454839664,high,False
2069,CNC(=O)C1CCCN1C=O,28.298000000000016,25.694584360526296,26.96489102952529,high,False
2070,N#CC1CCCN1C=O,27.217200000000037,27.33204727758936,27.27456318923561,high,False
2071,O=CN1CCCC1S,27.70340000000003,24.437868177116094,26.01945497618885,high,False
2072,CSC1CCCN1C=O,28.322000000000028,24.415565396567665,26.296342771602102,medium,False
2073,CS(=O)C1CCCN1C=O,28.239400000000035,22.64571205255001,25.288363350299708,medium,False
2074,CS(=O)(=O)C1CCCN1C=O,28.276800000000037,21.022749727683383,24.38147020792139,low,False
2075,O=CN1CCCC1c1ccccc1,28.886800000000026,24.426366047917654,26.56312388920001,medium,False
2076,O=CN1CCCC1c1ccncc1,29.539400000000036,27.300533601200488,28.397911582708026,high,False
2077,O=CN1CCCC1c1cnccn1,28.314800000000034,30.27536686234713,29.278677525359434,high,False
2078,O=CN1CCCC1OC1CC1,28.390200000000025,22.764768602093376,25.422358930027556,medium,False
2079,O=CN1CCCC1C1CC1,28.694800000000036,24.365913431205293,26.441917720274198,medium,False
2080,O=CN1CCCC1C1CCOC1,28.483800000000034,22.737950820737908,25.449228742493066,medium,False
2081,O=CN1CCCC1C1CCNC1,28.84420000000003,27.275013238181643,28.048635204671896,high,False
2082,CCC(O)C1CCCN1C=O,28.792000000000023,22.79005951306969,25.61584262717709,medium,False
2083,O=CN1CCCC1C(O)O,27.937600000000025,21.203633840256092,24.338829897419867,low,False
2084,CC(O)C1CCCN1C=O,28.05020000000002,22.781684217770888,25.27905849997815,medium,False
2085,COP(=O)(OC)C1CCCN1C=O,28.278400000000033,19.418777943017897,23.433565033597382,low,False
2086,CC1CN1C=O,27.123000000000037,24.41761210932834,25.734779836659055,high,False
2087,CCC1CN1C=O,28.528200000000027,24.420869393707054,26.394761719658586,medium,False
2088,CCCC1CN1C=O,28.953600000000037,24.42822874452704,26.59483340383126,medium,False
2089,CCCCC1CN1C=O,28.91500000000003,24.438842819341488,26.582873059947072,medium,False
2090,CC(C)C1CN1C=O,29.13720000000004,24.423732567991337,26.676566131720893,medium,False
2091,CC(C)(C)C1CN1C=O,28.73540000000003,24.424969111724018,26.492664218855662,medium,False
2092,O=CN1CC1O,25.236600000000042,22.848690762818435,24.012981266493018,high,False
2093,COC1CN1C=O,26.860400000000038,22.830769461405936,24.763755774137913,medium,False
2094,CCOC1CN1C=O,27.87860000000004,22.835451512787156,25.231338025249254,medium,False
2095,CCCOC1CN1C=O,28.74260000000005,22.847305326821942,25.62598209018951,medium,False
2096,CC(C)OC1CN1C=O,28.142800000000037,22.839112486267254,25.352644337002065,medium,False
2097,NC1CN1C=O,25.91840000000004,27.39164052277531,26.644839945578596,high,False
2098,CNC1CN1C=O,27.438800000000036,27.36929691313421,27.404026422044407,high,False
2099,CCNC1CN1C=O,28.96060000000004,27.371632016898054,28.15490874054787,high,False
2100,CN(C)C1CN1C=O,28.119000000000046,27.349718452256155,27.731691855330286,high,False
2101,O=CN1CC1N1CC1,27.65240000000003,27.344099806142353,27.497817831227472,high,False
2102,O=CN1CC1F,25.66740000000005,20.914792751553783,23.16955656613291,medium,False
2103,O=CN1CC1Cl,27.56800000000003,24.53178546900777,26.00561981206383,high,False
2104,O=CC1CN1C=O,26.887000000000018,22.836300975680743,24.779015806386028,medium,False
2105,CC(=O)C1CN1C=O,27.868400000000015,22.762001570688255,25.1861184896079,medium,False
2106,O=CN1CC1C(=O)O,27.029600000000006,21.313355011248827,24.001905353784966,medium,False
2107,NC(=O)C1CN1C=O,27.2326,25.80549636013229,26.509446621477007,high,False
2108,CNC(=O)C1CN1C=O,27.877400000000005,25.745128239487464,26.790058566257148,high,False
2109,N#CC1CN1C=O,25.48160000000004,27.386340660798318,26.416808629775844,high,False
2110,O=CN1CC1S,26.54260000000002,24.487216437558335,25.49420308649667,high,False
2111,CSC1CN1C=O,27.752800000000043,24.46500433600041,26.057098309983658,high,False
2112,CS(=O)C1CN1C=O,27.67760000000004,22.698698349055583,25.06482582077565,medium,False
2113,CS(=O)(=O)C1CN1C=O,27.494200000000028,21.077932064153227,24.073239909871756,low,False
2114,O=CN1CC1c1ccccc1,28.776800000000016,24.471580775039346,26.537026691910167,medium,False
2115,O=CN1CC1c1ccncc1,29.377600000000022,27.34574915103231,28.343473327370578,high,False
2116,O=CN1CC1c1cnccn1,28.028000000000024,30.32334649472962,29.15309169803921,high,False
2117,O=CN1CC1OC1CC1,27.87540000000004,22.82682196033387,25.22512225685124,medium,False
2118,O=CN1CC1C1CC1,27.95820000000003,24.407929034731282,26.122820704105152,high,False
2119,O=CN1CC1C1CCOC1,28.03400000000002,22.7814978177431,25.27165427554379,medium,False
2120,O=CN1CC1C1CCNC1,28.528000000000016,27.317094533063774,27.91598239072456,high,False
2121,CCC(O)C1CN1C=O,28.529200000000028,22.835284457072746,25.523957321166332,medium,False
2122,O=CN1CC1C(O)O,27.03460000000002,21.250834869052113,23.96889276439103,medium,False
